VARIANT	REF	WORKTREE	PATH	FAMILY	SCOPE	SAME_AS	PASS_1	PASS_2	PASS_3	DRIFT	NOTE
codex/held-reference-corpus:tests/native/test_audit_certification_refinement_2.cpp	codex/held-reference-corpus | codex/auditor-convergence-sdd | codex/sdd-coherence	codex/held-reference-corpus=/Users/jelle/Code/CADCAM/worktrees/compas_cgal_prs-held-reference-corpus | codex/auditor-convergence-sdd=/Users/jelle/Code/CADCAM/worktrees/compas_cgal_prs-auditor-convergence-sdd | codex/sdd-coherence=/Users/jelle/Code/CADCAM/worktrees/compas_cgal_prs-sdd-coherence	tests/native/test_audit_certification_refinement_2.cpp	point, guarded, and continuous engagement geometry	included	codex/auditor-convergence-sdd:tests/native/test_audit_certification_refinement_2.cpp | codex/sdd-coherence:tests/native/test_audit_certification_refinement_2.cpp	not-started	not-started	not-started	clean	Tracked first-party textual variant
codex/held-reference-corpus:tests/native/test_audit_certification_verdicts_2.cpp	codex/held-reference-corpus | codex/auditor-convergence-sdd | codex/sdd-coherence	codex/held-reference-corpus=/Users/jelle/Code/CADCAM/worktrees/compas_cgal_prs-held-reference-corpus | codex/auditor-convergence-sdd=/Users/jelle/Code/CADCAM/worktrees/compas_cgal_prs-auditor-convergence-sdd | codex/sdd-coherence=/Users/jelle/Code/CADCAM/worktrees/compas_cgal_prs-sdd-coherence	tests/native/test_audit_certification_verdicts_2.cpp	point, guarded, and continuous engagement geometry	included	codex/auditor-convergence-sdd:tests/native/test_audit_certification_verdicts_2.cpp | codex/sdd-coherence:tests/native/test_audit_certification_verdicts_2.cpp	not-started	not-started	not-started	clean	Tracked first-party textual variant
codex/held-reference-corpus:tests/native/test_audit_identity_2.cpp	codex/held-reference-corpus | codex/auditor-convergence-sdd | codex/sdd-coherence	codex/held-reference-corpus=/Users/jelle/Code/CADCAM/worktrees/compas_cgal_prs-held-reference-corpus | codex/auditor-convergence-sdd=/Users/jelle/Code/CADCAM/worktrees/compas_cgal_prs-auditor-convergence-sdd | codex/sdd-coherence=/Users/jelle/Code/CADCAM/worktrees/compas_cgal_prs-sdd-coherence	tests/native/test_audit_identity_2.cpp	point, guarded, and continuous engagement geometry	included	codex/auditor-convergence-sdd:tests/native/test_audit_identity_2.cpp | codex/sdd-coherence:tests/native/test_audit_identity_2.cpp	not-started	not-started	not-started	clean	Tracked first-party textual variant
codex/held-reference-corpus:tests/native/test_audit_replay_2.cpp	codex/held-reference-corpus | codex/auditor-convergence-sdd | codex/sdd-coherence	codex/held-reference-corpus=/Users/jelle/Code/CADCAM/worktrees/compas_cgal_prs-held-reference-corpus | codex/auditor-convergence-sdd=/Users/jelle/Code/CADCAM/worktrees/compas_cgal_prs-auditor-convergence-sdd | codex/sdd-coherence=/Users/jelle/Code/CADCAM/worktrees/compas_cgal_prs-sdd-coherence	tests/native/test_audit_replay_2.cpp	point, guarded, and continuous engagement geometry	included	codex/auditor-convergence-sdd:tests/native/test_audit_replay_2.cpp | codex/sdd-coherence:tests/native/test_audit_replay_2.cpp	not-started	not-started	not-started	clean	Tracked first-party textual variant
codex/held-reference-corpus:tests/native/test_audit_replay_finalization_2.cpp	codex/held-reference-corpus | codex/auditor-convergence-sdd | codex/sdd-coherence	codex/held-reference-corpus=/Users/jelle/Code/CADCAM/worktrees/compas_cgal_prs-held-reference-corpus | codex/auditor-convergence-sdd=/Users/jelle/Code/CADCAM/worktrees/compas_cgal_prs-auditor-convergence-sdd | codex/sdd-coherence=/Users/jelle/Code/CADCAM/worktrees/compas_cgal_prs-sdd-coherence	tests/native/test_audit_replay_finalization_2.cpp	point, guarded, and continuous engagement geometry	included	codex/auditor-convergence-sdd:tests/native/test_audit_replay_finalization_2.cpp | codex/sdd-coherence:tests/native/test_audit_replay_finalization_2.cpp	not-started	not-started	not-started	clean	Tracked first-party textual variant
codex/held-reference-corpus:tests/native/test_audit_replay_identity_lineage_2.cpp	codex/held-reference-corpus | codex/auditor-convergence-sdd | codex/sdd-coherence	codex/held-reference-corpus=/Users/jelle/Code/CADCAM/worktrees/compas_cgal_prs-held-reference-corpus | codex/auditor-convergence-sdd=/Users/jelle/Code/CADCAM/worktrees/compas_cgal_prs-auditor-convergence-sdd | codex/sdd-coherence=/Users/jelle/Code/CADCAM/worktrees/compas_cgal_prs-sdd-coherence	tests/native/test_audit_replay_identity_lineage_2.cpp	point, guarded, and continuous engagement geometry	included	codex/auditor-convergence-sdd:tests/native/test_audit_replay_identity_lineage_2.cpp | codex/sdd-coherence:tests/native/test_audit_replay_identity_lineage_2.cpp	not-started	not-started	not-started	clean	Tracked first-party textual variant
codex/held-reference-corpus:tests/native/test_audit_replay_transaction_state_2.cpp	codex/held-reference-corpus | codex/auditor-convergence-sdd | codex/sdd-coherence	codex/held-reference-corpus=/Users/jelle/Code/CADCAM/worktrees/compas_cgal_prs-held-reference-corpus | codex/auditor-convergence-sdd=/Users/jelle/Code/CADCAM/worktrees/compas_cgal_prs-auditor-convergence-sdd | codex/sdd-coherence=/Users/jelle/Code/CADCAM/worktrees/compas_cgal_prs-sdd-coherence	tests/native/test_audit_replay_transaction_state_2.cpp	point, guarded, and continuous engagement geometry	included	codex/auditor-convergence-sdd:tests/native/test_audit_replay_transaction_state_2.cpp | codex/sdd-coherence:tests/native/test_audit_replay_transaction_state_2.cpp	not-started	not-started	not-started	clean	Tracked first-party textual variant
codex/held-reference-corpus:tests/native/test_audit_replay_trial_depletion_2.cpp	codex/held-reference-corpus | codex/auditor-convergence-sdd | codex/sdd-coherence	codex/held-reference-corpus=/Users/jelle/Code/CADCAM/worktrees/compas_cgal_prs-held-reference-corpus | codex/auditor-convergence-sdd=/Users/jelle/Code/CADCAM/worktrees/compas_cgal_prs-auditor-convergence-sdd | codex/sdd-coherence=/Users/jelle/Code/CADCAM/worktrees/compas_cgal_prs-sdd-coherence	tests/native/test_audit_replay_trial_depletion_2.cpp	point, guarded, and continuous engagement geometry	included	codex/auditor-convergence-sdd:tests/native/test_audit_replay_trial_depletion_2.cpp | codex/sdd-coherence:tests/native/test_audit_replay_trial_depletion_2.cpp	not-started	not-started	not-started	clean	Tracked first-party textual variant
codex/held-reference-corpus:tests/native/test_exact_arc_depletion_2.cpp	codex/held-reference-corpus | codex/auditor-convergence-sdd | codex/sdd-coherence	codex/held-reference-corpus=/Users/jelle/Code/CADCAM/worktrees/compas_cgal_prs-held-reference-corpus | codex/auditor-convergence-sdd=/Users/jelle/Code/CADCAM/worktrees/compas_cgal_prs-auditor-convergence-sdd | codex/sdd-coherence=/Users/jelle/Code/CADCAM/worktrees/compas_cgal_prs-sdd-coherence	tests/native/test_exact_arc_depletion_2.cpp	stock, depletion, containment, and coverage	included	codex/auditor-convergence-sdd:tests/native/test_exact_arc_depletion_2.cpp | codex/sdd-coherence:tests/native/test_exact_arc_depletion_2.cpp	not-started	not-started	not-started	clean	Tracked first-party textual variant
main:tests/test_booleans.py	main | jf/toolpath-redesign | codex/held-reference-corpus | codex/auditor-convergence-sdd | codex/sdd-coherence | codex/exact-certified-adaptive-phase1-t9-zero-guide | perf/exact-rational-representation | jf/update_reconstruction_example	jf/toolpath-redesign=/Users/jelle/Code/CADCAM/compas_cgal_prs | codex/held-reference-corpus=/Users/jelle/Code/CADCAM/worktrees/compas_cgal_prs-held-reference-corpus | codex/auditor-convergence-sdd=/Users/jelle/Code/CADCAM/worktrees/compas_cgal_prs-auditor-convergence-sdd | codex/sdd-coherence=/Users/jelle/Code/CADCAM/worktrees/compas_cgal_prs-sdd-coherence	tests/test_booleans.py	general COMPAS/CGAL bindings and public compatibility	included	jf/toolpath-redesign:tests/test_booleans.py | codex/held-reference-corpus:tests/test_booleans.py | codex/auditor-convergence-sdd:tests/test_booleans.py | codex/sdd-coherence:tests/test_booleans.py | codex/exact-certified-adaptive-phase1-t9-zero-guide:tests/test_booleans.py | perf/exact-rational-representation:tests/test_booleans.py | jf/update_reconstruction_example:tests/test_booleans.py	not-started	not-started	not-started	clean	Tracked first-party textual variant
origin/main:tests/test_booleans.py	origin/main	none	tests/test_booleans.py	general COMPAS/CGAL bindings and public compatibility	included		not-started	not-started	not-started	clean	Remote-only inclusion (origin/main): unique first-party text has no local equivalent; uncertain activity resolved toward preservation
jf/toolpath-redesign:tests/test_engagement_audit.py	jf/toolpath-redesign	jf/toolpath-redesign=/Users/jelle/Code/CADCAM/compas_cgal_prs	tests/test_engagement_audit.py	point, guarded, and continuous engagement geometry	included		not-started	not-started	not-started	clean	Tracked first-party textual variant
codex/held-reference-corpus:tests/test_engagement_audit.py	codex/held-reference-corpus | codex/auditor-convergence-sdd | codex/sdd-coherence | codex/exact-certified-adaptive-phase1-t9-zero-guide	codex/held-reference-corpus=/Users/jelle/Code/CADCAM/worktrees/compas_cgal_prs-held-reference-corpus | codex/auditor-convergence-sdd=/Users/jelle/Code/CADCAM/worktrees/compas_cgal_prs-auditor-convergence-sdd | codex/sdd-coherence=/Users/jelle/Code/CADCAM/worktrees/compas_cgal_prs-sdd-coherence	tests/test_engagement_audit.py	point, guarded, and continuous engagement geometry	included	codex/auditor-convergence-sdd:tests/test_engagement_audit.py | codex/sdd-coherence:tests/test_engagement_audit.py | codex/exact-certified-adaptive-phase1-t9-zero-guide:tests/test_engagement_audit.py	not-started	not-started	not-started	clean	Tracked first-party textual variant
perf/exact-rational-representation:tests/test_engagement_audit.py	perf/exact-rational-representation	none	tests/test_engagement_audit.py	point, guarded, and continuous engagement geometry	included		not-started	not-started	not-started	clean	Tracked first-party textual variant
jf/toolpath-redesign:tests/test_engagement_oracle.py	jf/toolpath-redesign	jf/toolpath-redesign=/Users/jelle/Code/CADCAM/compas_cgal_prs	tests/test_engagement_oracle.py	point, guarded, and continuous engagement geometry	included		not-started	not-started	not-started	clean	Tracked first-party textual variant
codex/held-reference-corpus:tests/test_engagement_oracle.py	codex/held-reference-corpus | codex/auditor-convergence-sdd | codex/sdd-coherence | codex/exact-certified-adaptive-phase1-t9-zero-guide | perf/exact-rational-representation	codex/held-reference-corpus=/Users/jelle/Code/CADCAM/worktrees/compas_cgal_prs-held-reference-corpus | codex/auditor-convergence-sdd=/Users/jelle/Code/CADCAM/worktrees/compas_cgal_prs-auditor-convergence-sdd | codex/sdd-coherence=/Users/jelle/Code/CADCAM/worktrees/compas_cgal_prs-sdd-coherence	tests/test_engagement_oracle.py	point, guarded, and continuous engagement geometry	included	codex/auditor-convergence-sdd:tests/test_engagement_oracle.py | codex/sdd-coherence:tests/test_engagement_oracle.py | codex/exact-certified-adaptive-phase1-t9-zero-guide:tests/test_engagement_oracle.py | perf/exact-rational-representation:tests/test_engagement_oracle.py	not-started	not-started	not-started	clean	Tracked first-party textual variant
codex/held-reference-corpus:tests/test_engagement_ordered_toolpath.py	codex/held-reference-corpus | codex/auditor-convergence-sdd | codex/sdd-coherence | codex/exact-certified-adaptive-phase1-t9-zero-guide	codex/held-reference-corpus=/Users/jelle/Code/CADCAM/worktrees/compas_cgal_prs-held-reference-corpus | codex/auditor-convergence-sdd=/Users/jelle/Code/CADCAM/worktrees/compas_cgal_prs-auditor-convergence-sdd | codex/sdd-coherence=/Users/jelle/Code/CADCAM/worktrees/compas_cgal_prs-sdd-coherence	tests/test_engagement_ordered_toolpath.py	point, guarded, and continuous engagement geometry	included	codex/auditor-convergence-sdd:tests/test_engagement_ordered_toolpath.py | codex/sdd-coherence:tests/test_engagement_ordered_toolpath.py | codex/exact-certified-adaptive-phase1-t9-zero-guide:tests/test_engagement_ordered_toolpath.py	not-started	not-started	not-started	clean	Tracked first-party textual variant
codex/held-reference-corpus:tests/test_engagement_radial_toolpath.py	codex/held-reference-corpus | codex/auditor-convergence-sdd | codex/sdd-coherence | codex/exact-certified-adaptive-phase1-t9-zero-guide	codex/held-reference-corpus=/Users/jelle/Code/CADCAM/worktrees/compas_cgal_prs-held-reference-corpus | codex/auditor-convergence-sdd=/Users/jelle/Code/CADCAM/worktrees/compas_cgal_prs-auditor-convergence-sdd | codex/sdd-coherence=/Users/jelle/Code/CADCAM/worktrees/compas_cgal_prs-sdd-coherence	tests/test_engagement_radial_toolpath.py	point, guarded, and continuous engagement geometry	included	codex/auditor-convergence-sdd:tests/test_engagement_radial_toolpath.py | codex/sdd-coherence:tests/test_engagement_radial_toolpath.py | codex/exact-certified-adaptive-phase1-t9-zero-guide:tests/test_engagement_radial_toolpath.py	not-started	not-started	not-started	clean	Tracked first-party textual variant
codex/held-reference-corpus:tests/test_engagement_rho_toolpath.py	codex/held-reference-corpus | codex/auditor-convergence-sdd | codex/sdd-coherence | codex/exact-certified-adaptive-phase1-t9-zero-guide	codex/held-reference-corpus=/Users/jelle/Code/CADCAM/worktrees/compas_cgal_prs-held-reference-corpus | codex/auditor-convergence-sdd=/Users/jelle/Code/CADCAM/worktrees/compas_cgal_prs-auditor-convergence-sdd | codex/sdd-coherence=/Users/jelle/Code/CADCAM/worktrees/compas_cgal_prs-sdd-coherence	tests/test_engagement_rho_toolpath.py	point, guarded, and continuous engagement geometry	included	codex/auditor-convergence-sdd:tests/test_engagement_rho_toolpath.py | codex/sdd-coherence:tests/test_engagement_rho_toolpath.py | codex/exact-certified-adaptive-phase1-t9-zero-guide:tests/test_engagement_rho_toolpath.py	not-started	not-started	not-started	clean	Tracked first-party textual variant
codex/held-reference-corpus:tests/test_engagement_spiral_entry_toolpath.py	codex/held-reference-corpus | codex/auditor-convergence-sdd | codex/sdd-coherence | codex/exact-certified-adaptive-phase1-t9-zero-guide	codex/held-reference-corpus=/Users/jelle/Code/CADCAM/worktrees/compas_cgal_prs-held-reference-corpus | codex/auditor-convergence-sdd=/Users/jelle/Code/CADCAM/worktrees/compas_cgal_prs-auditor-convergence-sdd | codex/sdd-coherence=/Users/jelle/Code/CADCAM/worktrees/compas_cgal_prs-sdd-coherence	tests/test_engagement_spiral_entry_toolpath.py	point, guarded, and continuous engagement geometry	included	codex/auditor-convergence-sdd:tests/test_engagement_spiral_entry_toolpath.py | codex/sdd-coherence:tests/test_engagement_spiral_entry_toolpath.py | codex/exact-certified-adaptive-phase1-t9-zero-guide:tests/test_engagement_spiral_entry_toolpath.py	not-started	not-started	not-started	clean	Tracked first-party textual variant
codex/held-reference-corpus:tests/test_engagement_toolpath.py	codex/held-reference-corpus | codex/auditor-convergence-sdd | codex/sdd-coherence | codex/exact-certified-adaptive-phase1-t9-zero-guide	codex/held-reference-corpus=/Users/jelle/Code/CADCAM/worktrees/compas_cgal_prs-held-reference-corpus | codex/auditor-convergence-sdd=/Users/jelle/Code/CADCAM/worktrees/compas_cgal_prs-auditor-convergence-sdd | codex/sdd-coherence=/Users/jelle/Code/CADCAM/worktrees/compas_cgal_prs-sdd-coherence	tests/test_engagement_toolpath.py	point, guarded, and continuous engagement geometry	included	codex/auditor-convergence-sdd:tests/test_engagement_toolpath.py | codex/sdd-coherence:tests/test_engagement_toolpath.py | codex/exact-certified-adaptive-phase1-t9-zero-guide:tests/test_engagement_toolpath.py	not-started	not-started	not-started	clean	Tracked first-party textual variant
